words,pos,chunk,labels,sentence_id
investment,_,O,I-THE,97
(,_,O,I-THE,97
SRI,_,O,I-THE,97
),_,O,I-THE,97
and,_,O,O,97
conventional,_,O,B-THE,97
funds,_,O,I-THE,97
in,_,O,O,97
terms,_,O,O,97
of,_,O,O,97
manager,_,O,B-THE,97
characteristics,_,O,I-THE,97
",",_,O,O,97
performance,_,O,B-THE,97
and,_,O,O,97
fund,_,O,B-THE,97
styles,_,O,I-THE,97
.,_,O,O,97
We,_,O,O,97
use,_,O,O,97
holdings-based,_,O,B-THE,97
analysis,_,O,I-THE,97
to,_,O,O,97
evaluate,_,O,O,97
fund,_,O,B-THE,97
performance,_,O,I-THE,97
and,_,O,O,97
style,_,O,B-THE,97
",",_,O,O,97
which,_,O,O,97
allows,_,O,O,97
us,_,O,O,97
to,_,O,O,97
perform,_,O,O,97
a,_,O,O,97
more,_,O,O,97
in-depth,_,O,O,97
analysis,_,O,O,97
than,_,O,O,97
the,_,O,O,97
extant,_,O,O,97
literature,_,O,O,97
.,_,O,O,97
We,_,O,O,97
find,_,O,O,97
that,_,O,O,97
SRI,_,O,B-THE,97
managers,_,O,I-THE,97
have,_,O,O,97
longer,_,O,O,97
tenure,_,O,O,97
and,_,O,O,97
are,_,O,O,97
more,_,O,O,97
likely,_,O,O,97
to,_,O,O,97
be,_,O,O,97
a,_,O,O,97
female,_,O,O,97
.,_,O,O,97
However,_,O,O,97
",",_,O,O,97
these,_,O,O,97
differences,_,O,O,97
do,_,O,O,97
not,_,O,O,97
result,_,O,O,97
in,_,O,O,97
any,_,O,O,97
significant,_,O,O,97
difference,_,O,O,97
in,_,O,O,97
the,_,O,O,97
performance,_,O,O,97
of,_,O,O,97
SRI,_,O,B-THE,97
and,_,O,O,97
conventional,_,O,B-THE,97
funds,_,O,I-THE,97
.,_,O,O,97
Further,_,O,O,97
",",_,O,O,97
it,_,O,O,97
is,_,O,O,97
possible,_,O,O,97
to,_,O,O,97
find,_,O,O,97
an,_,O,O,97
SRI,_,O,B-THE,97
fund,_,O,I-THE,97
of,_,O,O,97
any,_,O,O,97
style,_,O,O,97
",",_,O,O,97
although,_,O,O,97
these,_,O,O,97
funds,_,O,O,97
are,_,O,O,97
under-represented,_,O,O,97
in,_,O,O,97
value,_,O,B-THE,97
styles,_,O,I-THE,97
.,_,O,O,97
©,_,O,O,97
2015,_,O,O,97
",",_,O,O,97
Springer,_,O,O,97
Science,_,O,O,97
#ERROR!,_,O,O,97
Business,_,O,O,97
Media,_,O,O,97
Dordrecht,_,O,O,97
.,_,O,O,97
Boddy,_,O,B-THE,98
and,_,O,O,98
his,_,O,O,98
colleagues,_,O,O,98
have,_,O,O,98
published,_,O,O,98
several,_,O,O,98
articles,_,O,O,98
on,_,O,O,98
“,_,O,B-THE,98
corporate,_,O,I-THE,98
psychopathy,_,O,I-THE,98
”,_,O,I-THE,98
using,_,O,O,98
what,_,O,O,98
they,_,O,O,98
refer,_,O,O,98
to,_,O,O,98
as,_,O,O,98
a,_,O,O,98
Psychopathy,_,O,B-THE,98
Measure—Management,_,O,I-THE,98
Research,_,O,I-THE,98
Version,_,O,I-THE,98
(,_,O,I-THE,98
PM-MRV,_,O,I-THE,98
),_,O,I-THE,98
.,_,O,O,98
They,_,O,O,98
based,_,O,O,98
this,_,O,O,98
measure,_,O,O,98
on,_,O,O,98
the,_,O,O,98
items,_,O,O,98
that,_,O,O,98
comprise,_,O,O,98
the,_,O,O,98
Interpersonal,_,O,B-THE,98
and,_,O,I-THE,98
Affective,_,O,I-THE,98
dimensions,_,O,I-THE,98
(,_,O,O,98
Factor,_,O,O,98
1,_,O,O,98
),_,O,O,98
of,_,O,O,98
the,_,O,O,98
Hare,_,O,B-THE,98
Psychopathy,_,O,I-THE,98
Checklist-Revised,_,O,I-THE,98
(,_,O,I-THE,98
PCL-R,_,O,I-THE,98
),_,O,I-THE,98
",",_,O,O,98
a,_,O,O,98
widely,_,O,O,98
used,_,O,O,98
copyrighted,_,O,O,98
and,_,O,O,98
controlled,_,O,B-THE,98
instrument,_,O,I-THE,98
.,_,O,O,98
The,_,O,O,98
PM-MRV,_,O,B-THE,98
not,_,O,O,98
only,_,O,O,98
misspecifies,_,O,O,98
the,_,O,O,98
construct,_,O,O,98
of,_,O,O,98
psychopathy,_,O,B-THE,98
",",_,O,O,98
but,_,O,O,98
also,_,O,O,98
serves,_,O,O,98
as,_,O,O,98
an,_,O,O,98
example,_,O,O,98
of,_,O,O,98
the,_,O,O,98
problems,_,O,O,98
associated,_,O,O,98
with,_,O,O,98
an,_,O,O,98
attempt,_,O,O,98
to,_,O,O,98
form,_,O,O,98
a,_,O,O,98
“,_,O,O,98
new,_,O,O,98
”,_,O,O,98
scale,_,O,O,98
by,_,O,O,98
adapting,_,O,O,98
items,_,O,O,98
from,_,O,O,98
a,_,O,O,98
proprietary,_,O,O,98
scale,_,O,O,98
.,_,O,O,98
The,_,O,O,98
PCL-R,_,O,B-THE,98
measures,_,O,O,98
a,_,O,O,98
superordinate,_,O,B-THE,98
construct,_,O,I-THE,98
underpinned,_,O,O,98
by,_,O,O,98
four,_,O,O,98
correlated,_,O,O,98
dimensions,_,O,O,98
or,_,O,O,98
first-order,_,O,B-THE,98
factors,_,O,I-THE,98
",",_,O,O,98
not,_,O,O,98
just,_,O,O,98
the,_,O,O,98
two,_,O,O,98
in,_,O,O,98
the,_,O,O,98
PM-MRV,_,O,B-THE,98
.,_,O,O,98
The,_,O,O,98
other,_,O,O,98
two,_,O,O,98
dimensions,_,O,O,98
are,_,O,O,98
Lifestyle,_,O,B-THE,98
and,_,O,O,98
Antisocial,_,O,B-THE,98
",",_,O,O,98
which,_,O,O,98
together,_,O,O,98
form,_,O,O,98
Factor,_,O,O,98
2,_,O,O,98
of,_,O,O,98
the,_,O,O,98
PCL-R,_,O,B-THE,98
.,_,O,O,98
As,_,O,O,98
defined,_,O,O,98
by,_,O,O,98
the,_,O,O,98
PCL-R,_,O,B-THE,98
",",_,O,O,98
psychopathy,_,O,B-THE,98
requires,_,O,O,98
high,_,O,O,98
scores,_,O,O,98
on,_,O,O,98
both,_,O,O,98
Factor,_,O,O,98
1,_,O,O,98
and,_,O,O,98
Factor,_,O,O,98
2,_,O,O,98
.,_,O,O,98
Lack,_,O,O,98
of,_,O,O,98
validity,_,O,O,98
aside,_,O,O,98
",",_,O,O,98
even,_,O,O,98
if,_,O,O,98
the,_,O,O,98
PM-MRV,_,O,B-THE,98
were,_,O,O,98
to,_,O,O,98
be,_,O,O,98
a,_,O,O,98
useful,_,O,O,98
measure,_,O,O,98
of,_,O,O,98
Factor,_,O,O,98
1,_,O,O,98
",",_,O,O,98
it,_,O,O,98
would,_,O,O,98
not,_,O,O,98
discriminate,_,O,O,98
between,_,O,O,98
psychopathy,_,O,B-THE,98
and,_,O,O,98
other,_,O,O,98
“,_,O,B-THE,98
dark,_,O,I-THE,98
personalities,_,O,I-THE,98
",",_,O,I-THE,98
”,_,O,I-THE,98
such,_,O,O,98
as,_,O,O,98
Machiavellianism,_,O,B-THE,98
and,_,O,O,98
narcissism,_,O,B-THE,98
",",_,O,O,98
which,_,O,O,98
",",_,O,O,98
along,_,O,O,98
with,_,O,O,98
psychopathy,_,O,B-THE,98
",",_,O,O,98
form,_,O,O,98
the,_,O,O,98
Dark,_,O,B-THE,98
Triad,_,O,I-THE,98
.,_,O,O,98
This,_,O,O,98
lack,_,O,B-THE,98
of,_,O,I-THE,98
discrimination,_,O,I-THE,98
stems,_,O,O,98
from,_,O,O,98
the,_,O,O,98
fact,_,O,O,98
that,_,O,O,98
each,_,O,O,98
of,_,O,O,98
these,_,O,O,98
personalities,_,O,O,98
shares,_,O,O,98
features,_,O,O,98
measured,_,O,O,98
by,_,O,O,98
Factor,_,O,O,98
1,_,O,O,98
and,_,O,O,98
",",_,O,O,98
by,_,O,O,98
implication,_,O,O,98
",",_,O,O,98
by,_,O,O,98
the,_,O,O,98
PM-MRV,_,O,B-THE,98
.,_,O,O,98
Research,_,O,O,98
findings,_,O,O,98
based,_,O,O,98
on,_,O,O,98
the,_,O,O,98
PM-MRV,_,O,B-THE,98
may,_,O,O,98
have,_,O,O,98
some,_,O,O,98
meaning,_,O,O,98
with,_,O,O,98
respect,_,O,O,98
to,_,O,O,98
dark,_,O,B-THE,98
personalities,_,O,I-THE,98
in,_,O,O,98
general,_,O,O,98
",",_,O,O,98
but,_,O,O,98
their,_,O,O,98
relevance,_,O,O,98
to,_,O,O,98
psychopathy,_,O,B-THE,98
",",_,O,O,98
as,_,O,O,98
measured,_,O,O,98
with,_,O,O,98
the,_,O,O,98
PCL-R,_,O,B-THE,98
",",_,O,O,98
is,_,O,O,98
tenuous,_,O,O,98
at,_,O,O,98
best,_,O,O,98
.,_,O,O,98
©,_,O,O,98
2015,_,O,O,98
",",_,O,O,98
Springer,_,O,O,98
Science,_,O,O,98
#ERROR!,_,O,O,98
Business,_,O,O,98
Media,_,O,O,98
Dordrecht,_,O,O,98
.,_,O,O,98
Prior,_,O,O,99
research,_,O,O,99
has,_,O,O,99
found,_,O,O,99
attributions,_,O,O,99
to,_,O,O,99
mediate,_,O,O,99
the,_,O,O,99
relationship,_,O,O,99
between,_,O,O,99
the,_,O,O,99
elements,_,O,O,99
of,_,O,O,99
corporate,_,O,B-THE,99
social,_,O,I-THE,99
responsibility,_,O,I-THE,99
(,_,O,I-THE,99
CSR,_,O,I-THE,99
),_,O,I-THE,99
activities,_,O,I-THE,99
and,_,O,O,99
consumer,_,O,B-THE,99
responses,_,O,I-THE,99
to,_,O,O,99
firms,_,O,O,99
;,_,O,O,99
however,_,O,O,99
",",_,O,O,99
the,_,O,O,99
question,_,O,O,99
of,_,O,O,99
what,_,O,O,99
variables,_,O,O,99
determine,_,O,O,99
consumer,_,O,B-THE,99
attributions,_,O,I-THE,99
of,_,O,O,99
CSR,_,O,B-THE,99
remains,_,O,O,99
partially,_,O,O,99
unaddressed,_,O,O,99
.,_,O,O,99
This,_,O,O,99
article,_,O,O,99
analyzes,_,O,O,99
why,_,O,O,99
consumers,_,O,O,99
make,_,O,O,99
attributions,_,O,O,99
of,_,O,O,99
CSR,_,O,B-THE,99
that,_,O,O,99
are,_,O,O,99
either,_,O,O,99
positive,_,O,O,99
(,_,O,O,99
values-driven,_,O,B-THE,99
or,_,O,O,99
strategic,_,O,B-THE,99
motives,_,O,I-THE,99
),_,O,O,99
",",_,O,O,99
or,_,O,O,99
negative,_,O,O,99
(,_,O,O,99
stakeholder-driven,_,O,B-THE,99
or,_,O,O,99
egoistic,_,O,B-THE,99
motives,_,O,I-THE,99
),_,O,O,99
.,_,O,O,99
The,_,O,O,99
results,_,O,O,99
obtained,_,O,O,99
from,_,O,O,99
two,_,O,O,99
empirical,_,O,O,99
studies,_,O,O,99
(,_,O,O,99
n,_,O,O,99
#ERROR!,_,O,O,99
197,_,O,O,99
",",_,O,O,99
n,_,O,O,99
#ERROR!,_,O,O,99
222,_,O,O,99
),_,O,O,99
indicate,_,O,O,99
that,_,O,O,99
company–cause,_,O,B-THE,99
fit,_,O,I-THE,99
",",_,O,O,99
corporate,_,O,B-THE,99
ability,_,O,I-THE,99
",",_,O,O,99
and,_,O,O,99
interpersonal,_,O,B-THE,99
trust,_,O,I-THE,99
have,_,O,O,99
a,_,O,O,99
positive,_,O,O,99
influence,_,O,O,99
on,_,O,O,99
the,_,O,O,99
motives,_,O,O,99
that,_,O,O,99
consumers,_,O,O,99
attribute,_,O,O,99
to,_,O,O,99
CSR,_,O,B-THE,99
",",_,O,O,99
whereas,_,O,O,99
corporate,_,O,B-THE,99
hypocrisy,_,O,I-THE,99
has,_,O,O,99
a,_,O,O,99
negative,_,O,O,99
effect,_,O,O,99
.,_,O,O,99
This,_,O,O,99
research,_,O,O,99
contributes,_,O,O,99
to,_,O,O,99
our,_,O,O,99
understanding,_,O,O,99
of,_,O,O,99
the,_,O,O,99
psychological,_,O,B-THE,99
mechanisms,_,O,I-THE,99
underlying,_,O,O,99
impactful,_,O,B-THE,99
consumer,_,O,I-THE,99
judgments,_,O,I-THE,99
and,_,O,O,99
provides,_,O,O,99
guidance,_,O,O,99
for,_,O,O,99
organizations,_,O,O,99
in,_,O,O,99
responding,_,O,O,99
to,_,O,O,99
such,_,O,O,99
evaluations,_,O,O,99
.,_,O,O,99
©,_,O,O,99
2015,_,O,O,99
",",_,O,O,99
Springer,_,O,O,99
Science,_,O,O,99
#ERROR!,_,O,O,99
Business,_,O,O,99
Media,_,O,O,99
Dordrecht,_,O,O,99
.,_,O,O,99
Substantial,_,O,O,100
research,_,O,O,100
demonstrates,_,O,O,100
that,_,O,O,100
ethical,_,O,B-THE,100
leaders,_,O,I-THE,100
improve,_,O,O,100
a,_,O,O,100
broad,_,O,O,100
range,_,O,O,100
of,_,O,O,100
outcomes,_,O,O,100
for,_,O,O,100
their,_,O,O,100
employees,_,O,O,100
",",_,O,O,100
but,_,O,O,100
considerably,_,O,O,100
less,_,O,O,100
attention,_,O,O,100
has,_,O,O,100
been,_,O,O,100
devoted,_,O,O,100
to,_,O,O,100
the,_,O,O,100
performance,_,O,B-THE,100
and,_,O,O,100
success,_,O,B-THE,100
of,_,O,O,100
the,_,O,O,100
leaders,_,O,O,100
themselves,_,O,O,100
.,_,O,O,100
The,_,O,O,100
present,_,O,O,100
study,_,O,O,100
explores,_,O,O,100
the,_,O,O,100
extent,_,O,O,100
to,_,O,O,100
which,_,O,O,100
being,_,O,O,100
ethical,_,O,B-THE,100
relates,_,O,O,100
to,_,O,O,100
leaders,_,O,B-THE,100
’,_,O,I-THE,100
performance,_,O,I-THE,100
and,_,O,O,100
promotability,_,O,B-THE,100
.,_,O,O,100
We,_,O,O,100
address,_,O,O,100
this,_,O,O,100
question,_,O,O,100
by,_,O,O,100
examining,_,O,O,100
ethical,_,O,B-THE,100
leadership,_,O,I-THE,100
from,_,O,O,100
the,_,O,O,100
two,_,O,O,100
ethical,_,O,B-THE,100
perspectives,_,O,I-THE,100
most,_,O,O,100
common,_,O,O,100
in,_,O,O,100
Western,_,O,B-THE,100
traditions—i.e,_,O,I-THE,100
.,_,O,O,100
",",_,O,O,100
the,_,O,O,100
“,_,O,O,100
right,_,O,B-THE,100
”,_,O,O,100
and,_,O,O,100
the,_,O,O,100
“,_,O,O,100
good,_,O,B-THE,100
”,_,O,O,100
—,_,O,O,100
and,_,O,O,100
whether,_,O,O,100
one,_,O,O,100
might,_,O,O,100
be,_,O,O,100
more,_,O,O,100
closely,_,O,O,100
associated,_,O,O,100
than,_,O,O,100
the,_,O,O,100
other,_,O,O,100
with,_,O,O,100
performance,_,O,B-THE,100
and,_,O,I-THE,100
promotability,_,O,I-THE,100
evaluations,_,O,I-THE,100
.,_,O,O,100
Results,_,O,O,100
from,_,O,O,100
117,_,O,O,100
employee-supervisor-manager,_,O,B-THE,100
triads,_,O,I-THE,100
show,_,O,O,100
that,_,O,O,100
supervisors,_,O,B-THE,100
with,_,O,O,100
a,_,O,O,100
deontological,_,O,B-THE,100
outlook,_,O,I-THE,100
are,_,O,O,100
more,_,O,O,100
likely,_,O,O,100
to,_,O,O,100
be,_,O,O,100
seen,_,O,O,100
as,_,O,O,100
ethical,_,O,B-THE,100
leaders,_,O,I-THE,100
(,_,O,O,100
given,_,O,O,100
current,_,O,O,100
conceptualizations,_,O,O,100
of,_,O,O,100
the,_,O,O,100
construct,_,O,O,100
),_,O,O,100
and,_,O,O,100
that,_,O,O,100
utilitarian,_,O,B-THE,100
leaders,_,O,I-THE,100
are,_,O,O,100
more,_,O,O,100
likely,_,O,O,100
to,_,O,O,100
earn,_,O,O,100
higher,_,O,O,100
performance,_,O,B-THE,100
evaluations,_,O,I-THE,100
(,_,O,O,100
above,_,O,O,100
these,_,O,O,100
current,_,O,O,100
conceptions,_,O,O,100
),_,O,O,100
.,_,O,O,100
We,_,O,O,100
discuss,_,O,O,100
the,_,O,O,100
implications,_,O,O,100
of,_,O,O,100
these,_,O,O,100
findings,_,O,O,100
for,_,O,O,100
research,_,O,O,100
on,_,O,O,100
ethical,_,O,B-THE,100
leadership,_,O,I-THE,100
.,_,O,O,100
©,_,O,O,100
2015,_,O,O,100
",",_,O,O,100
Springer,_,O,O,100
Science,_,O,O,100
#ERROR!,_,O,O,100
Business,_,O,O,100
Media,_,O,O,100
Dordrecht,_,O,O,100
.,_,O,O,100
This,_,O,O,101
article,_,O,O,101
explores,_,O,O,101
how,_,O,O,101
the,_,O,O,101
diversity,_,O,B-THE,101
of,_,O,I-THE,101
board,_,O,I-THE,101
resources,_,O,I-THE,101
and,_,O,O,101
the,_,O,O,101
number,_,O,O,101
of,_,O,O,101
women,_,O,O,101
on,_,O,O,101
boards,_,O,O,101
affect,_,O,O,101
firms,_,O,B-THE,101
',_,O,I-THE,101
corporate,_,O,I-THE,101
social,_,O,I-THE,101
responsibility,_,O,I-THE,101
(,_,O,I-THE,101
CSR,_,O,I-THE,101
),_,O,I-THE,101
ratings,_,O,I-THE,101
",",_,O,O,101
and,_,O,O,101
how,_,O,O,101
",",_,O,O,101
in,_,O,O,101
turn,_,O,O,101
",",_,O,O,101
CSR,_,O,B-THE,101
influences,_,O,O,101
corporate,_,O,B-THE,101
reputation,_,O,I-THE,101
.,_,O,O,101
In,_,O,O,101
addition,_,O,O,101
",",_,O,O,101
this,_,O,O,101
article,_,O,O,101
examines,_,O,O,101
whether,_,O,O,101
CSR,_,O,B-THE,101
ratings,_,O,O,101
mediate,_,O,O,101
the,_,O,O,101
relationships,_,O,O,101
among,_,O,O,101
board,_,O,B-THE,101
resource,_,O,I-THE,101
diversity,_,O,I-THE,101
",",_,O,O,101
gender,_,O,B-THE,101
composition,_,O,I-THE,101
",",_,O,O,101
and,_,O,O,101
corporate,_,O,B-THE,101
reputation,_,O,I-THE,101
.,_,O,O,101
The,_,O,O,101
OLS,_,O,O,101
regression,_,O,O,101
results,_,O,O,101
using,_,O,O,101
lagged,_,O,O,101
data,_,O,O,101
for,_,O,O,101
independent,_,O,O,101
and,_,O,O,101
control,_,O,O,101
variables,_,O,O,101
were,_,O,O,101
statistically,_,O,O,101
significant,_,O,O,101
for,_,O,O,101
the,_,O,O,101
gender,_,O,B-THE,101
composition,_,O,I-THE,101
hypotheses,_,O,O,101
",",_,O,O,101
but,_,O,O,101
not,_,O,O,101
for,_,O,O,101
the,_,O,O,101
resource,_,O,B-THE,101
diversity-based,_,O,I-THE,101
hypotheses,_,O,O,101
.,_,O,O,101
CSR,_,O,B-THE,101
ratings,_,O,I-THE,101
had,_,O,O,101
a,_,O,O,101
positive,_,O,O,101
impact,_,O,O,101
on,_,O,O,101
reputation,_,O,B-THE,101
and,_,O,O,101
mediated,_,O,O,101
the,_,O,O,101
relationship,_,O,O,101
between,_,O,O,101
the,_,O,O,101
number,_,O,O,101
of,_,O,O,101
women,_,O,O,101
on,_,O,O,101
the,_,O,O,101
board,_,O,O,101
and,_,O,O,101
corporate,_,O,B-THE,101
reputation,_,O,I-THE,101
.,_,O,O,101
©,_,O,O,101
2010,_,O,O,101
Springer,_,O,O,101
Science,_,O,O,101
+,_,O,O,101
Business,_,O,O,101
Media,_,O,O,101
B.V,_,O,O,101
.,_,O,O,101
This,_,O,O,102
review,_,O,O,102
summarizes,_,O,O,102
and,_,O,O,102
critiques,_,O,O,102
the,_,O,O,102
empirical,_,O,O,102
ethical,_,O,B-THE,102
decision-making,_,O,I-THE,102
literature,_,O,O,102
from,_,O,O,102
1996,_,O,O,102
-,_,O,O,102
2003,_,O,O,102
.,_,O,O,102
One,_,O,O,102
hundred,_,O,O,102
and,_,O,O,102
seventy-four,_,O,O,102
articles,_,O,O,102
were,_,O,O,102
published,_,O,O,102
in,_,O,O,102
top,_,O,O,102
business,_,O,O,102
journals,_,O,O,102
during,_,O,O,102
this,_,O,O,102
period,_,O,O,102
.,_,O,O,102
Tables,_,O,O,102
are,_,O,O,102
included,_,O,O,102
that,_,O,O,102
summarize,_,O,O,102
the,_,O,O,102
findings,_,O,O,102
by,_,O,O,102
dependent,_,O,O,102
variable,_,O,O,102
-,_,O,O,102
awareness,_,O,B-THE,102
",",_,O,O,102
judgment,_,O,B-THE,102
",",_,O,O,102
intent,_,O,B-THE,102
",",_,O,O,102
and,_,O,O,102
behavior,_,O,B-THE,102
.,_,O,O,102
We,_,O,O,102
compare,_,O,O,102
this,_,O,O,102
review,_,O,O,102
with,_,O,O,102
past,_,O,O,102
reviews,_,O,O,102
in,_,O,O,102
order,_,O,O,102
to,_,O,O,102
draw,_,O,O,102
conclusions,_,O,O,102
regarding,_,O,O,102
trends,_,O,O,102
in,_,O,O,102
the,_,O,O,102
ethical,_,O,B-THE,102
decision-making,_,O,I-THE,102
literature,_,O,O,102
and,_,O,O,102
to,_,O,O,102
surface,_,O,O,102
directions,_,O,O,102
for,_,O,O,102
future,_,O,O,102
research,_,O,O,102
.,_,O,O,102
©,_,O,O,102
Springer,_,O,O,102
2005,_,O,O,102
.,_,O,O,102
Corporate,_,O,B-THE,103
social,_,O,I-THE,103
responsibility,_,O,I-THE,103
(,_,O,I-THE,103
CSR,_,O,I-THE,103
),_,O,I-THE,103
is,_,O,O,103
one,_,O,O,103
of,_,O,O,103
the,_,O,O,103
most,_,O,O,103
prominent,_,O,O,103
concepts,_,O,O,103
in,_,O,O,103
the,_,O,O,103
literature,_,O,O,103
and,_,O,O,103
",",_,O,O,103
in,_,O,O,103
short,_,O,O,103
",",_,O,O,103
indicates,_,O,O,103
the,_,O,O,103
positive,_,O,O,103
impacts,_,O,B-THE,103
of,_,O,I-THE,103
businesses,_,O,I-THE,103
on,_,O,O,103
their,_,O,O,103
stakeholders,_,O,I-THE,103
.,_,O,O,103
Despite,_,O,O,103
the,_,O,O,103
growing,_,O,O,103
body,_,O,O,103
of,_,O,O,103
literature,_,O,O,103
on,_,O,O,103
this,_,O,O,103
concept,_,O,O,103
",",_,O,O,103
the,_,O,O,103
measurement,_,O,O,103
of,_,O,O,103
CSR,_,O,B-THE,103
is,_,O,O,103
still,_,O,O,103
problematic,_,O,O,103
.,_,O,O,103
Although,_,O,O,103
the,_,O,O,103
literature,_,O,O,103
provides,_,O,O,103
several,_,O,O,103
methods,_,O,O,103
for,_,O,O,103
measuring,_,O,O,103
corporate,_,O,B-THE,103
social,_,O,I-THE,103
activities,_,O,I-THE,103
",",_,O,O,103
almost,_,O,O,103
all,_,O,O,103
of,_,O,O,103
them,_,O,O,103
have,_,O,O,103
some,_,O,O,103
limitations,_,O,O,103
.,_,O,O,103
The,_,O,O,103
purpose,_,O,O,103
of,_,O,O,103
this,_,O,O,103
study,_,O,O,103
is,_,O,O,103
to,_,O,O,103
provide,_,O,O,103
an,_,O,O,103
original,_,O,O,103
",",_,O,O,103
valid,_,O,O,103
",",_,O,O,103
and,_,O,O,103
reliable,_,O,O,103
measure,_,O,O,103
of,_,O,O,103
CSR,_,O,B-THE,103
reflecting,_,O,O,103
the,_,O,O,103
responsibilities,_,O,B-THE,103
of,_,O,I-THE,103
a,_,O,I-THE,103
business,_,O,I-THE,103
to,_,O,O,103
various,_,O,O,103
stakeholders,_,O,B-THE,103
.,_,O,O,103
Based,_,O,O,103
on,_,O,O,103
a,_,O,O,103
proposed,_,O,O,103
conceptual,_,O,O,103
framework,_,O,O,103
of,_,O,O,103
CSR,_,O,B-THE,103
",",_,O,O,103
a,_,O,O,103
scale,_,O,O,103
was,_,O,O,103
developed,_,O,O,103
through,_,O,O,103
a,_,O,O,103
systematic,_,O,O,103
scale,_,O,O,103
development,_,O,O,103
process,_,O,O,103
.,_,O,O,103
In,_,O,O,103
the,_,O,O,103
study,_,O,O,103
",",_,O,O,103
exploratory,_,O,O,103
factor,_,O,O,103
analysis,_,O,O,103
was,_,O,O,103
conducted,_,O,O,103
to,_,O,O,103
determine,_,O,O,103
the,_,O,O,103
underlying,_,O,O,103
factorial,_,O,O,103
structure,_,O,O,103
of,_,O,O,103
the,_,O,O,103
scale,_,O,O,103
.,_,O,O,103
Data,_,O,O,103
was,_,O,O,103
collected,_,O,O,103
from,_,O,O,103
269,_,O,O,103
business,_,O,B-THE,103
professionals,_,O,I-THE,103
working,_,O,O,103
in,_,O,O,103
Turkey,_,O,O,103
.,_,O,O,103
The,_,O,O,103
results,_,O,O,103
of,_,O,O,103
the,_,O,O,103
analysis,_,O,O,103
provided,_,O,O,103
a,_,O,O,103
four-dimensional,_,O,O,103
structure,_,O,O,103
of,_,O,O,103
CSR,_,O,B-THE,103
",",_,O,O,103
including,_,O,O,103
CSR,_,O,B-THE,103
to,_,O,O,103
social,_,O,B-THE,103
and,_,O,I-THE,103
nonsocial,_,O,I-THE,103
stakeholders,_,O,I-THE,103
",",_,O,O,103
employees,_,O,O,103
",",_,O,O,103
customers,_,O,O,103
",",_,O,O,103
and,_,O,O,103
government,_,O,O,103
.,_,O,O,103
©,_,O,O,103
2008,_,O,O,103
Springer,_,O,O,103
Science,_,O,O,103
+,_,O,O,103
Business,_,O,O,103
Media,_,O,O,103
B.V,_,O,O,103
.,_,O,O,103
In,_,O,O,104
this,_,O,O,104
theoretical,_,O,O,104
paper,_,O,O,104
",",_,O,O,104
motives,_,O,O,104
for,_,O,O,104
CSR,_,O,B-THE,104
are,_,O,O,104
considered,_,O,O,104
.,_,O,O,104
An,_,O,O,104
underlying,_,O,O,104
assumption,_,O,O,104
is,_,O,O,104
that,_,O,O,104
the,_,O,B-THE,104
commercial,_,O,I-THE,104
imperative,_,O,O,104
is,_,O,O,104
not,_,O,O,104
the,_,O,O,104
sole,_,O,O,104
driver,_,O,O,104
of,_,O,B-THE,104
CSR,_,O,I-THE,104
decision-making,_,O,O,104
in,_,O,B-THE,104
private,_,O,I-THE,104
sector,_,O,I-THE,104
companies,_,O,O,104
",",_,O,O,104
but,_,O,O,104
that,_,O,O,104
the,_,O,O,104
formal,_,O,O,104
adoption,_,O,B-THE,104
and,_,O,I-THE,104
implementation,_,O,I-THE,104
of,_,O,I-THE,104
CSR,_,O,I-THE,104
by,_,O,O,104
corporations,_,O,B-THE,104
could,_,O,O,104
be,_,O,O,104
associated,_,O,O,104
with,_,O,O,104
the,_,O,O,104
changing,_,O,B-THE,104
personal,_,O,I-THE,104
values,_,O,I-THE,104
of,_,O,O,104
individual,_,O,B-THE,104
managers,_,O,I-THE,104
.,_,O,O,104
These,_,O,O,104
values,_,O,O,104
may,_,O,O,104
find,_,O,O,104
expression,_,O,O,104
through,_,O,O,104
the,_,O,O,104
opportunity,_,O,O,104
to,_,O,O,104
exercise,_,O,B-THE,104
discretion,_,O,I-THE,104
",",_,O,O,104
which,_,O,O,104
may,_,O,O,104
arise,_,O,O,104
in,_,O,O,104
various,_,O,O,104
ways,_,O,O,104
.,_,O,O,104
It,_,O,O,104
is,_,O,O,104
suggested,_,O,O,104
that,_,O,O,104
in,_,O,O,104
so,_,O,O,104
far,_,O,O,104
as,_,O,O,104
CSR,_,O,B-THE,104
initiatives,_,O,I-THE,104
represent,_,O,O,104
individuals,_,O,B-THE,104
',_,O,I-THE,104
values,_,O,B-THE,104
",",_,O,O,104
so,_,O,O,104
the,_,O,O,104
" _ O O
responsibility _ O O
",_,O,O,104
in,_,O,O,104
evidence,_,O,O,104
is,_,O,O,104
less,_,O,O,104
obviously,_,O,O,104
" _ O O
corporate _ O O
. _ O O
",_,O,O,104
Our,_,O,O,104
emphasis,_,O,O,104
on,_,O,O,104
personal,_,O,B-THE,104
initiative,_,O,I-THE,104
is,_,O,O,104
intended,_,O,O,104
to,_,O,O,104
counter,_,O,O,104
a,_,O,O,104
tendency,_,O,O,104
to,_,O,O,104
view,_,O,O,104
the,_,O,O,104
corporation,_,O,O,104
as,_,O,O,104
the,_,O,O,104
agent,_,O,O,104
",",_,O,O,104
