words,pos,chunk,labels,sentence_id
trigger,_,O,O,146
relationship,_,O,B-THE,146
conflict,_,O,I-THE,146
.,_,O,O,146
Thus,_,O,O,146
",",_,O,O,146
the,_,O,O,146
results,_,O,O,146
of,_,O,O,146
this,_,O,O,146
study,_,O,O,146
contribute,_,O,O,146
to,_,O,O,146
both,_,O,O,146
the,_,O,O,146
political,_,O,B-THE,146
climate,_,O,I-THE,146
literature,_,O,O,146
and,_,O,O,146
the,_,O,O,146
conflict,_,O,O,146
literature,_,O,O,146
by,_,O,O,146
clarifying,_,O,O,146
the,_,O,O,146
processes,_,O,O,146
by,_,O,O,146
which,_,O,O,146
climate,_,O,B-THE,146
can,_,O,O,146
influence,_,O,O,146
employee,_,O,B-THE,146
performance,_,O,I-THE,146
.,_,O,O,146
©,_,O,O,146
2015,_,O,O,146
",",_,O,O,146
Springer,_,O,O,146
Science,_,O,O,146
#ERROR!,_,O,O,146
Business,_,O,O,146
Media,_,O,O,146
Dordrecht,_,O,O,146
.,_,O,O,146
The,_,O,O,147
importance,_,O,O,147
of,_,O,O,147
“,_,O,B-THE,147
brand,_,O,I-THE,147
dilution,_,O,I-THE,147
”,_,O,I-THE,147
is,_,O,O,147
changing,_,O,O,147
with,_,O,O,147
the,_,O,O,147
rise,_,O,O,147
in,_,O,O,147
internet-mediated,_,O,B-THE,147
consumer,_,O,I-THE,147
power,_,O,I-THE,147
and,_,O,O,147
increasing,_,O,O,147
consumer,_,O,B-THE,147
involvement,_,O,I-THE,147
in,_,O,O,147
the,_,O,O,147
brand,_,O,B-THE,147
identity,_,O,I-THE,147
and,_,O,O,147
message,_,O,B-THE,147
creation,_,O,I-THE,147
processes,_,O,I-THE,147
.,_,O,O,147
In,_,O,O,147
light,_,O,O,147
of,_,O,O,147
recent,_,O,O,147
legal,_,O,B-THE,147
rulings,_,O,I-THE,147
",",_,O,O,147
this,_,O,O,147
study,_,O,O,147
re-conceptualizes,_,O,O,147
brand,_,O,B-THE,147
dilution,_,O,I-THE,147
as,_,O,O,147
a,_,O,O,147
matter,_,O,O,147
of,_,O,O,147
counter-posed,_,O,B-THE,147
brand,_,O,I-THE,147
meanings,_,O,I-THE,147
and,_,O,O,147
associations,_,O,O,147
in,_,O,O,147
digital,_,O,B-THE,147
markets,_,O,I-THE,147
.,_,O,O,147
Anti-branding,_,O,B-THE,147
dilution,_,O,I-THE,147
cases,_,O,O,147
from,_,O,O,147
both,_,O,O,147
a,_,O,O,147
blurring,_,O,I-THE,147
and,_,O,O,147
a,_,O,O,147
tarnishment,_,O,I-THE,147
dilution,_,O,I-THE,147
basis,_,O,O,147
are,_,O,O,147
examined,_,O,O,147
through,_,O,O,147
consumer,_,O,B-THE,147
interviews,_,O,I-THE,147
.,_,O,O,147
The,_,O,O,147
results,_,O,O,147
show,_,O,O,147
that,_,O,O,147
consumer,_,O,B-THE,147
anti-branding,_,O,I-THE,147
has,_,O,O,147
less,_,O,O,147
potential,_,O,O,147
for,_,O,O,147
brand,_,O,B-THE,147
dilution,_,O,I-THE,147
",",_,O,O,147
and,_,O,O,147
more,_,O,O,147
potential,_,O,O,147
for,_,O,O,147
brand,_,O,B-THE,147
identity,_,O,I-THE,147
collusion,_,O,I-THE,147
.,_,O,O,147
By,_,O,O,147
addressing,_,O,O,147
both,_,O,O,147
legal,_,O,B-THE,147
and,_,O,O,147
marketing,_,O,B-THE,147
views,_,O,I-THE,147
of,_,O,O,147
the,_,O,O,147
meaning,_,O,O,147
systems,_,O,O,147
associated,_,O,O,147
with,_,O,O,147
the,_,O,O,147
dilution,_,O,B-THE,147
versus,_,O,O,147
collusion,_,O,B-THE,147
perspectives,_,O,I-THE,147
",",_,O,O,147
this,_,O,O,147
study,_,O,O,147
provides,_,O,O,147
an,_,O,O,147
approach,_,O,O,147
for,_,O,O,147
understanding,_,O,O,147
anti-branding,_,O,B-THE,147
dilution,_,O,I-THE,147
discussions,_,O,O,147
and,_,O,O,147
a,_,O,O,147
way,_,O,O,147
to,_,O,O,147
develop,_,O,O,147
better,_,O,O,147
functioning,_,O,B-THE,147
branding,_,O,I-THE,147
exchange,_,O,I-THE,147
systems,_,O,I-THE,147
for,_,O,O,147
digital,_,O,B-THE,147
markets,_,O,I-THE,147
.,_,O,O,147
Consequently,_,O,O,147
",",_,O,O,147
possible,_,O,O,147
changes,_,O,O,147
in,_,O,O,147
future,_,O,O,147
branding,_,O,B-THE,147
ownership,_,O,I-THE,147
issues,_,O,I-THE,147
for,_,O,O,147
digital,_,O,B-THE,147
markets,_,O,I-THE,147
are,_,O,O,147
envisioned,_,O,O,147
.,_,O,O,147
©,_,O,O,147
2015,_,O,O,147
",",_,O,O,147
Springer,_,O,O,147
Science,_,O,O,147
#ERROR!,_,O,O,147
Business,_,O,O,147
Media,_,O,O,147
Dordrecht,_,O,O,147
.,_,O,O,147
Peer-to-peer,_,O,B-THE,148
markets,_,O,I-THE,148
",",_,O,O,148
collectively,_,O,O,148
known,_,O,O,148
as,_,O,O,148
the,_,O,O,148
sharing,_,O,B-THE,148
economy,_,O,I-THE,148
",",_,O,O,148
have,_,O,O,148
emerged,_,O,O,148
as,_,O,O,148
alternative,_,O,O,148
suppliers,_,O,O,148
of,_,O,O,148
goods,_,O,O,148
and,_,O,O,148
services,_,O,O,148
traditionally,_,O,O,148
provided,_,O,O,148
by,_,O,O,148
long-established,_,O,O,148
industries,_,O,O,148
.,_,O,O,148
The,_,O,O,148
authors,_,O,O,148
explore,_,O,O,148
the,_,O,O,148
economic,_,O,B-THE,148
impact,_,O,I-THE,148
of,_,O,I-THE,148
the,_,O,I-THE,148
sharing,_,O,I-THE,148
economy,_,O,I-THE,148
on,_,O,O,148
incumbent,_,O,B-THE,148
firms,_,O,I-THE,148
by,_,O,O,148
studying,_,O,O,148
the,_,O,O,148
case,_,O,O,148
of,_,O,O,148
Airbnb,_,O,O,148
",",_,O,O,148
a,_,O,O,148
prominent,_,O,O,148
platform,_,O,O,148
for,_,O,O,148
short-term,_,O,O,148
accommodations,_,O,O,148
.,_,O,O,148
They,_,O,O,148
analyze,_,O,O,148
Airbnb's,_,O,B-THE,148
entry,_,O,I-THE,148
into,_,O,I-THE,148
the,_,O,I-THE,148
state,_,O,I-THE,148
of,_,O,I-THE,148
Texas,_,O,I-THE,148
and,_,O,O,148
quantify,_,O,O,148
its,_,O,O,148
impact,_,O,O,148
on,_,O,O,148
the,_,O,O,148
Texas,_,O,O,148
hotel,_,O,O,148
industry,_,O,O,148
over,_,O,O,148
the,_,O,O,148
subsequent,_,O,O,148
decade,_,O,O,148
.,_,O,O,148
In,_,O,O,148
Austin,_,O,O,148
",",_,O,O,148
where,_,O,O,148
Airbnb,_,O,O,148
supply,_,O,O,148
is,_,O,O,148
highest,_,O,O,148
",",_,O,O,148
the,_,O,O,148
causal,_,O,O,148
impact,_,O,B-THE,148
on,_,O,I-THE,148
hotel,_,O,I-THE,148
revenue,_,O,I-THE,148
is,_,O,O,148
in,_,O,O,148
the,_,O,O,148
8%,_,O,O,148
=-,_,O,O,148
10%,_,O,O,148
range,_,O,O,148
;,_,O,O,148
moreover,_,O,O,148
",",_,O,O,148
the,_,O,O,148
impact,_,O,O,148
is,_,O,O,148
nonuniform,_,O,O,148
",",_,O,O,148
with,_,O,O,148
lower-priced,_,O,O,148
hotels,_,O,O,148
and,_,O,O,148
hotels,_,O,O,148
that,_,O,O,148
do,_,O,O,148
not,_,O,O,148
cater,_,O,O,148
to,_,O,O,148
business,_,O,O,148
travelers,_,O,O,148
being,_,O,O,148
the,_,O,O,148
most,_,O,O,148
affected,_,O,O,148
.,_,O,O,148
The,_,O,O,148
impact,_,O,O,148
manifests,_,O,O,148
itself,_,O,O,148
primarily,_,O,O,148
through,_,O,O,148
less,_,O,O,148
aggressive,_,O,O,148
hotel,_,O,B-THE,148
room,_,O,I-THE,148
pricing,_,O,I-THE,148
",",_,O,O,148
benefiting,_,O,O,148
all,_,O,O,148
consumers,_,O,O,148
",",_,O,O,148
not,_,O,O,148
just,_,O,O,148
participants,_,O,O,148
in,_,O,O,148
the,_,O,O,148
sharing,_,O,B-THE,148
economy,_,O,I-THE,148
.,_,O,O,148
The,_,O,O,148
price,_,O,O,148
response,_,O,O,148
is,_,O,O,148
especially,_,O,O,148
pronounced,_,O,O,148
during,_,O,O,148
periods,_,O,O,148
of,_,O,O,148
peak,_,O,B-THE,148
demand,_,O,I-THE,148
",",_,O,O,148
such,_,O,O,148
as,_,O,O,148
during,_,O,O,148
the,_,O,O,148
South,_,O,O,148
by,_,O,O,148
Southwest,_,O,O,148
festival,_,O,O,148
",",_,O,O,148
and,_,O,O,148
is,_,O,O,148
due,_,O,O,148
to,_,O,O,148
a,_,O,O,148
differentiating,_,O,O,148
feature,_,O,O,148
of,_,O,O,148
peer-to-peer,_,O,B-THE,148
platforms-enabling,_,O,I-THE,148
instantaneous,_,O,I-THE,148
supply,_,O,I-THE,148
to,_,O,I-THE,148
scale,_,O,I-THE,148
to,_,O,O,148
meet,_,O,O,148
demand,_,O,O,148
.,_,O,O,148
©,_,O,O,148
2017,_,O,O,148
",",_,O,O,148
American,_,O,O,148
Marketing,_,O,O,148
Association,_,O,O,148
.,_,O,O,148
Marketing,_,O,O,149
academics,_,O,O,149
and,_,O,O,149
practitioners,_,O,O,149
frequently,_,O,O,149
employ,_,O,O,149
cross-sectional,_,O,O,149
surveys,_,O,O,149
.,_,O,O,149
In,_,O,O,149
recent,_,O,O,149
years,_,O,O,149
",",_,O,O,149
editors,_,O,O,149
",",_,O,O,149
reviewers,_,O,O,149
",",_,O,O,149
and,_,O,O,149
authors,_,O,O,149
have,_,O,O,149
expressed,_,O,O,149
increasing,_,O,O,149
concern,_,O,O,149
about,_,O,O,149
the,_,O,O,149
validity,_,O,O,149
of,_,O,O,149
this,_,O,O,149
approach,_,O,O,149
.,_,O,O,149
These,_,O,O,149
validity,_,O,O,149
concerns,_,O,O,149
center,_,O,O,149
on,_,O,O,149
reducing,_,O,O,149
common,_,O,O,149
method,_,O,O,149
variance,_,O,B-THE,149
bias,_,O,I-THE,149
and,_,O,O,149
enhancing,_,O,O,149
causal,_,O,O,149
inferences,_,O,O,149
.,_,O,O,149
Longitudinal,_,O,O,149
data,_,O,O,149
collection,_,O,O,149
is,_,O,O,149
commonly,_,O,O,149
offered,_,O,O,149
as,_,O,O,149
a,_,O,O,149
solution,_,O,O,149
to,_,O,O,149
these,_,O,O,149
problems,_,O,O,149
.,_,O,O,149
In,_,O,O,149
this,_,O,O,149
article,_,O,O,149
",",_,O,O,149
the,_,O,O,149
authors,_,O,O,149
conceptually,_,O,O,149
examine,_,O,O,149
the,_,O,O,149
role,_,O,B-THE,149
of,_,O,I-THE,149
longitudinal,_,O,I-THE,149
surveys,_,O,I-THE,149
in,_,O,O,149
addressing,_,O,O,149
these,_,O,O,149
validity,_,O,O,149
concerns,_,O,O,149
.,_,O,O,149
Then,_,O,O,149
",",_,O,O,149
they,_,O,O,149
provide,_,O,O,149
an,_,O,O,149
illustrative,_,O,O,149
comparison,_,O,O,149
of,_,O,O,149
the,_,O,O,149
validity,_,O,B-THE,149
of,_,O,I-THE,149
cross-sectional,_,O,I-THE,149
versus,_,O,I-THE,149
longitudinal,_,O,I-THE,149
surveys,_,O,I-THE,149
using,_,O,O,149
two,_,O,O,149
data,_,O,O,149
sets,_,O,O,149
and,_,O,O,149
a,_,O,O,149
Monte,_,O,O,149
Carlo,_,O,O,149
simulation,_,O,O,149
.,_,O,O,149
The,_,O,O,149
conceptualization,_,O,O,149
and,_,O,O,149
findings,_,O,O,149
suggest,_,O,O,149
that,_,O,O,149
under,_,O,O,149
certain,_,O,O,149
conditions,_,O,O,149
",",_,O,O,149
the,_,O,O,149
results,_,O,O,149
from,_,O,O,149
cross-sectional,_,O,O,149
data,_,O,O,149
exhibit,_,O,O,149
validity,_,O,O,149
comparable,_,O,O,149
to,_,O,O,149
the,_,O,O,149
results,_,O,O,149
obtained,_,O,O,149
from,_,O,O,149
longitudinal,_,O,O,149
data,_,O,O,149
.,_,O,O,149
This,_,O,O,149
article,_,O,O,149
concludes,_,O,O,149
by,_,O,O,149
offering,_,O,O,149
a,_,O,O,149
set,_,O,O,149
of,_,O,O,149
guidelines,_,O,O,149
to,_,O,O,149
assist,_,O,O,149
researchers,_,O,O,149
in,_,O,O,149
deciding,_,O,O,149
whether,_,O,O,149
to,_,O,O,149
employ,_,O,O,149
a,_,O,O,149
longitudinal,_,O,B-THE,149
survey,_,O,I-THE,149
approach,_,O,I-THE,149
.,_,O,O,149
©,_,O,O,149
2008,_,O,O,149
",",_,O,O,149
American,_,O,O,149
Marketing,_,O,O,149
Association,_,O,O,149
.,_,O,O,149
Most,_,O,O,150
choices,_,O,O,150
in,_,O,O,150
the,_,O,O,150
real,_,O,O,150
world,_,O,O,150
follow,_,O,O,150
other,_,O,O,150
choices,_,O,O,150
or,_,O,O,150
judgments,_,O,O,150
.,_,O,O,150
The,_,O,O,150
authors,_,O,O,150
show,_,O,O,150
that,_,O,O,150
a,_,O,O,150
prior,_,O,B-THE,150
choice,_,O,I-THE,150
",",_,O,O,150
which,_,O,O,150
activates,_,O,O,150
and,_,O,O,150
boosts,_,O,O,150
a,_,O,O,150
positive,_,O,B-THE,150
self-concept,_,O,I-THE,150
",",_,O,O,150
subsequently,_,O,O,150
licenses,_,O,O,150
the,_,O,O,150
choice,_,O,O,150
of,_,O,O,150
a,_,O,O,150
more,_,O,O,150
self-indulgent,_,O,B-THE,150
option,_,O,I-THE,150
.,_,O,O,150
The,_,O,O,150
authors,_,O,O,150
propose,_,O,O,150
that,_,O,O,150
licensing,_,O,B-THE,150
can,_,O,O,150
operate,_,O,O,150
by,_,O,O,150
committing,_,O,B-THE,150
to,_,O,I-THE,150
a,_,O,I-THE,150
virtuous,_,O,I-THE,150
act,_,O,I-THE,150
in,_,O,O,150
a,_,O,O,150
preceding,_,O,O,150
choice,_,O,O,150
",",_,O,O,150
which,_,O,O,150
reduces,_,O,O,150
negative,_,O,B-THE,150
self-attributions,_,O,I-THE,150
associated,_,O,O,150
with,_,O,O,150
the,_,O,O,150
purchase,_,O,B-THE,150
of,_,O,I-THE,150
relative,_,O,I-THE,150
luxuries,_,O,I-THE,150
.,_,O,O,150
Five,_,O,O,150
studies,_,O,O,150
demonstrate,_,O,O,150
the,_,O,O,150
proposed,_,O,O,150
licensing,_,O,B-THE,150
effect,_,O,I-THE,150
of,_,O,O,150
a,_,O,O,150
prior,_,O,B-THE,150
commitment,_,O,I-THE,150
to,_,O,I-THE,150
a,_,O,I-THE,150
virtuous,_,O,I-THE,150
act,_,O,I-THE,150
on,_,O,O,150
subsequent,_,O,O,150
choice,_,O,O,150
.,_,O,O,150
Consistent,_,O,O,150
with,_,O,O,150
the,_,O,O,150
authors,_,O,O,150
',_,O,O,150
theory,_,O,O,150
",",_,O,O,150
the,_,O,O,150
preference,_,O,B-THE,150
for,_,O,I-THE,150
an,_,O,I-THE,150
indulgent,_,O,I-THE,150
option,_,O,I-THE,150
diminishes,_,O,O,150
if,_,O,O,150
the,_,O,O,150
licensing,_,O,B-THE,150
task,_,O,I-THE,150
is,_,O,O,150
attributed,_,O,O,150
to,_,O,O,150
an,_,O,O,150
external,_,O,B-THE,150
motivation,_,O,I-THE,150
.,_,O,O,150
The,_,O,O,150
authors,_,O,O,150
also,_,O,O,150
report,_,O,O,150
a,_,O,O,150
mediation,_,O,O,150
analysis,_,O,O,150
in,_,O,O,150
support,_,O,O,150
of,_,O,O,150
their,_,O,O,150
theoretical,_,O,O,150
explanation,_,O,O,150
that,_,O,O,150
the,_,O,B-THE,150
licensing,_,O,I-THE,150
effect,_,O,O,150
operates,_,O,O,150
by,_,O,O,150
providing,_,O,O,150
a,_,O,O,150
temporary,_,O,O,150
boost,_,O,O,150
in,_,O,O,150
the,_,O,O,150
relevant,_,O,B-THE,150
self-concept,_,O,I-THE,150
.,_,O,O,150
©,_,O,O,150
2006,_,O,O,150
",",_,O,O,150
American,_,O,O,150
Marketing,_,O,O,150
Association,_,O,O,150
.,_,O,O,150
Social,_,O,B-THE,151
commerce,_,O,I-THE,151
is,_,O,O,151
an,_,O,O,151
emerging,_,O,O,151
trend,_,O,O,151
in,_,O,O,151
which,_,O,O,151
sellers,_,O,O,151
are,_,O,O,151
connected,_,O,O,151
in,_,O,O,151
online,_,O,O,151
social,_,O,O,151
networks,_,O,O,151
and,_,O,O,151
sellers,_,O,O,151
are,_,O,O,151
individuals,_,O,O,151
instead,_,O,O,151
of,_,O,O,151
firms,_,O,O,151
.,_,O,O,151
This,_,O,O,151
article,_,O,O,151
examines,_,O,O,151
the,_,O,O,151
economic,_,O,B-THE,151
value,_,O,I-THE,151
implications,_,O,I-THE,151
of,_,O,I-THE,151
a,_,O,I-THE,151
social,_,O,I-THE,151
network,_,O,I-THE,151
between,_,O,O,151
sellers,_,O,O,151
in,_,O,O,151
a,_,O,O,151
large,_,O,O,151
online,_,O,O,151
social,_,O,O,151
commerce,_,O,O,151
marketplace,_,O,O,151
.,_,O,O,151
In,_,O,O,151
this,_,O,O,151
marketplace,_,O,O,151
",",_,O,O,151
each,_,O,O,151
seller,_,O,O,151
creates,_,O,O,151
his,_,O,O,151
or,_,O,O,151
her,_,O,O,151
own,_,O,O,151
shop,_,O,O,151
",",_,O,O,151
and,_,O,O,151
network,_,O,B-THE,151
ties,_,O,I-THE,151
between,_,O,O,151
sellers,_,O,O,151
are,_,O,O,151
directed,_,O,O,151
hyperlinks,_,O,O,151
between,_,O,O,151
their,_,O,O,151
shops,_,O,O,151
.,_,O,O,151
Three,_,O,O,151
questions,_,O,O,151
are,_,O,O,151
addressed,_,O,O,151
:,_,O,O,151
(,_,O,O,151
1,_,O,O,151
),_,O,O,151
Does,_,O,O,151
allowing,_,O,O,151
sellers,_,O,O,151
to,_,O,O,151
connect,_,O,O,151
to,_,O,O,151
each,_,O,O,151
other,_,O,O,151
create,_,O,B-THE,151
value,_,O,I-THE,151
(,_,O,I-THE,151
i.e,_,O,I-THE,151
.,_,O,I-THE,151
",",_,O,I-THE,151
increase,_,O,I-THE,151
sales,_,O,I-THE,151
),_,O,I-THE,151
?,_,O,O,151
(,_,O,O,151
2,_,O,O,151
),_,O,O,151
What,_,O,O,151
are,_,O,O,151
the,_,O,O,151
mechanisms,_,O,B-THE,151
through,_,O,I-THE,151
which,_,O,I-THE,151
this,_,O,I-THE,151
value,_,O,I-THE,151
is,_,O,I-THE,151
created,_,O,I-THE,151
?,_,O,O,151
and,_,O,O,151
(,_,O,O,151
3,_,O,O,151
),_,O,O,151
How,_,O,O,151
is,_,O,O,151
this,_,O,O,151
value,_,O,B-THE,151
distributed,_,O,I-THE,151
across,_,O,I-THE,151
sellers,_,O,I-THE,151
in,_,O,O,151
the,_,O,O,151
network,_,O,O,151
and,_,O,O,151
how,_,O,O,151
does,_,O,O,151
the,_,O,O,151
position,_,O,B-THE,151
of,_,O,I-THE,151
a,_,O,I-THE,151
seller,_,O,I-THE,151
in,_,O,I-THE,151
the,_,O,I-THE,151
network,_,O,I-THE,151
(,_,O,O,151
e.g,_,O,O,151
.,_,O,O,151
",",_,O,O,151
its,_,O,O,151
centrality,_,O,B-THE,151
),_,O,O,151
influence,_,O,O,151
how,_,O,O,151
much,_,O,O,151
he,_,O,O,151
or,_,O,O,151
she,_,O,O,151
benefits,_,O,O,151
or,_,O,O,151
suffers,_,O,O,151
from,_,O,O,151
the,_,O,O,151
network,_,O,O,151
?,_,O,O,151
The,_,O,O,151
authors,_,O,O,151
find,_,O,O,151
that,_,O,O,151
(,_,O,O,151
1,_,O,O,151
),_,O,O,151
allowing,_,O,B-THE,151
sellers,_,O,I-THE,151
to,_,O,I-THE,151
connect,_,O,I-THE,151
generates,_,O,O,151
considerable,_,O,O,151
economic,_,O,B-THE,151
value,_,O,I-THE,151
",",_,O,O,151
(,_,O,O,151
2,_,O,O,151
),_,O,O,151
the,_,O,O,151
network's,_,O,B-THE,151
value,_,O,I-THE,151
lies,_,O,O,151
primarily,_,O,O,151
in,_,O,O,151
making,_,O,O,151
shops,_,O,O,151
more,_,O,O,151
accessible,_,O,B-THE,151
to,_,O,O,151
customers,_,O,O,151
browsing,_,O,O,151
the,_,O,O,151
marketplace,_,O,O,151
(,_,O,O,151
the,_,O,O,151
network,_,O,O,151
creates,_,O,O,151
),_,O,O,151
",",_,O,O,151
and,_,O,O,151
(,_,O,O,151
3,_,O,O,151
),_,O,O,151
the,_,O,O,151
sellers,_,O,O,151
who,_,O,O,151
benefit,_,O,O,151
the,_,O,O,151
most,_,O,O,151
from,_,O,O,151
the,_,O,O,151
network,_,O,O,151
are,_,O,O,151
not,_,O,O,151
necessarily,_,O,O,151
those,_,O,O,151
who,_,O,O,151
are,_,O,O,151
central,_,O,O,151
to,_,O,O,151
the,_,O,O,151
network,_,O,O,151
but,_,O,O,151
rather,_,O,O,151
those,_,O,O,151
whose,_,O,O,151
accessibility,_,O,B-THE,151
is,_,O,O,151
most,_,O,O,151
enhanced,_,O,O,151
by,_,O,O,151
the,_,O,O,151
network,_,O,O,151
.,_,O,O,151
©,_,O,O,151
2010,_,O,O,151
",",_,O,O,151
American,_,O,O,151
Marketing,_,O,O,151
Association,_,O,O,151
.,_,O,O,151
The,_,O,O,152
authors,_,O,O,152
highlight,_,O,O,152
the,_,O,O,152
need,_,O,O,152
for,_,O,O,152
and,_,O,O,152
develop,_,O,O,152
a,_,O,O,152
framework,_,O,O,152
for,_,O,O,152
engagement,_,O,O,152
by,_,O,O,152
reviewing,_,O,O,152
the,_,O,O,152
relevant,_,O,O,152
literature,_,O,O,152
and,_,O,O,152
analyzing,_,O,O,152
popular,_,O,O,152
=-,_,O,O,152
press,_,O,O,152
articles,_,O,O,152
.,_,O,O,152
They,_,O,O,152
discuss,_,O,O,152
the,_,O,O,152
definitions,_,O,O,152
of,_,O,O,152
the,_,O,O,152
focal,_,O,B-THE,152
constructs-customer,_,O,I-THE,152
engagement,_,O,I-THE,152
(,_,O,I-THE,152
CE,_,O,I-THE,152
),_,O,I-THE,152
and,_,O,O,152
employee,_,O,B-THE,152
engagement,_,O,I-THE,152
(,_,O,I-THE,152
EE,_,O,I-THE,152
),_,O,I-THE,152
in,_,O,O,152
the,_,O,O,152
engagement,_,O,O,152
framework,_,O,O,152
",",_,O,O,152
capture,_,O,O,152
these,_,O,O,152
constructs,_,O,O,152
',_,O,O,152
multidimensional,_,O,O,152
",",_,O,O,152
and,_,O,O,152
develop,_,O,O,152
and,_,O,O,152
refine,_,O,O,152
items,_,O,O,152
for,_,O,O,152
measuring,_,O,O,152
CE,_,O,B-THE,152
and,_,O,O,152
EE,_,O,I-THE,152
.,_,O,O,152
They,_,O,O,152
validate,_,O,O,152
the,_,O,O,152
proposed,_,O,O,152
framework,_,O,O,152
with,_,O,O,152
data,_,O,O,152
from,_,O,O,152
120,_,O,O,152
companies,_,O,O,152
over,_,O,O,152
two,_,O,O,152
time,_,O,O,152
periods,_,O,O,152
",",_,O,O,152
and,_,O,O,152
they,_,O,O,152
develop,_,O,O,152
strategies,_,O,O,152
to,_,O,O,152
help,_,O,O,152
firms,_,O,O,152
raise,_,O,O,152
their,_,O,O,152
levels,_,O,O,152
of,_,O,O,152
CE,_,O,B-THE,152
and,_,O,O,152
EE,_,O,B-THE,152
to,_,O,O,152
improve,_,O,O,152
performance,_,O,B-THE,152
.,_,O,O,152
They,_,O,O,152
also,_,O,O,152
observe,_,O,O,152
that,_,O,O,152
the,_,O,O,152
influence,_,O,B-THE,152
of,_,O,I-THE,152
EE,_,O,I-THE,152
on,_,O,O,152
CE,_,O,B-THE,152
is,_,O,O,152
moderated,_,O,O,152
by,_,O,O,152
employee,_,O,B-THE,152
empowerment,_,O,I-THE,152
",",_,O,O,152
type,_,O,B-THE,152
of,_,O,I-THE,152
firm,_,O,I-THE,152
(,_,O,I-THE,152
business-,_,O,I-THE,152
to-,_,O,I-THE,152
business,_,O,I-THE,152
[,_,O,I-THE,152
B2B,_,O,I-THE,152
],_,O,I-THE,152
vs,_,O,I-THE,152
.,_,O,I-THE,152
business-to-consumer,_,O,I-THE,152
[,_,O,I-THE,152
B2C,_,O,I-THE,152
],_,O,I-THE,152
),_,O,O,152
",",_,O,O,152
and,_,O,O,152
nature,_,O,B-THE,152
of,_,O,I-THE,152
industry,_,O,I-THE,152
(,_,O,I-THE,152
manufacturing,_,O,I-THE,152
vs,_,O,I-THE,152
service,_,O,I-THE,152
),_,O,O,152
;,_,O,O,152
in,_,O,O,152
particular,_,O,O,152
",",_,O,O,152
this,_,O,O,152
effect,_,O,O,152
is,_,O,O,152
stronger,_,O,O,152
for,_,O,O,152
B2B,_,O,B-THE,152
(,_,O,I-THE,152
vs,_,O,I-THE,152
.,_,O,I-THE,152
B2C,_,O,I-THE,152
),_,O,I-THE,152
firms,_,O,I-THE,152
and,_,O,O,152
service ,_,O,B-THE,152
vs,_,O,I-THE,152
manufacturing,_,O,I-THE,152
),_,O,I-THE,152
firms,_,O,I-THE,152
.,_,O,O,152
The,_,O,O,152
authors,_,O,O,152
find,_,O,O,152
that,_,O,O,152
although,_,O,O,152
both,_,O,O,152
CE,_,O,B-THE,152
and,_,O,O,152
EE,_,O,B-THE,152
positively,_,O,O,152
influence,_,O,O,152
firm,_,O,B-THE,152
performance,_,O,I-THE,152
",",_,O,O,152
the,_,O,O,152
effect,_,O,O,152
of,_,O,O,152
CE,_,O,B-THE,152
on,_,O,O,152
firm,_,O,B-THE,152
performance,_,O,I-THE,152
is,_,O,O,152
stronger,_,O,O,152
.,_,O,O,152
Furthermore,_,O,O,152
",",_,O,O,152
the,_,O,O,152
effect,_,O,O,152
of,_,O,O,152
CE,_,O,B-THE,152
and,_,O,O,152
EE,_,O,B-THE,152
on,_,O,O,152
performance,_,O,B-THE,152
is,_,O,O,152
enhanced,_,O,O,152
for,_,O,O,152
B2B,_,O,B-THE,152
(,_,O,I-THE,152
vs,_,O,I-THE,152
B2C,_,O,I-THE,152
),_,O,O,152
and,_,O,O,152
for,_,O,O,152
service,_,O,B-THE,152
(,_,O,I-THE,152
vs,_,O,I-THE,152
manufacturing,_,O,I-THE,152
),_,O,O,152
firms,_,O,O,152
.,_,O,O,152
©,_,O,O,152
2016,_,O,O,152
",",_,O,O,152
American,_,O,O,152
Marketing,_,O,O,152
Association,_,O,O,152
.,_,O,O,152
In,_,O,O,153
this,_,O,O,153
era,_,O,O,153
of,_,O,O,153
increasing,_,O,O,153
obesity,_,O,O,153
and,_,O,O,153
increasing,_,O,O,153
threats,_,O,O,153
of,_,O,O,153
legislation,_,O,O,153
and,_,O,O,153
regulation,_,O,O,153
of,_,O,O,153
food,_,O,O,153
marketing,_,O,O,153
practices,_,O,O,153
",",_,O,O,153
regulatory,_,O,O,153
agencies,_,O,O,153
have,_,O,O,153
pointedly,_,O,O,153
asked,_,O,O,153
how,_,O,O,153
nutrition,_,O,B-THE,153
claims,_,O,I-THE,153
may,_,O,I-THE,153
influence,_,O,I-THE,153
food,_,O,I-THE,153
consumption,_,O,O,153
.,_,O,I-THE,153
The,_,O,O,153
authors,_,O,O,153
develop,_,O,O,153
and,_,O,O,153
test,_,O,O,153
a,_,O,O,153
framework,_,O,O,153
that,_,O,O,153
contends,_,O,O,153
that,_,O,O,153
low-fat,_,O,B-THE,153
nutrition,_,O,I-THE,153
labels,_,O,I-THE,153
increase,_,O,O,153
food,_,O,I-THE,153
intake,_,O,O,153
by,_,O,I-THE,153
(,_,O,O,153
1,_,O,O,153
),_,O,O,153
increasing,_,O,B-THE,153
perceptions,_,O,I-THE,153
of,_,O,I-THE,153
the,_,O,I-THE,153
appropriate,_,O,I-THE,153
serving,_,O,I-THE,153
size,_,O,I-THE,153
